City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Delhi NCR,uberGO,COMPLETED,2017-05-08 12:02:18 +0000 UTC,2017-05-08 12:10:01 +0000 UTC,28.5400139,77.2940372,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-05-08 12:31:56 +0000 UTC,28.5483031,77.248877,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",4.56,80.96,INR
Delhi NCR,uberGO,COMPLETED,2017-05-08 07:08:16 +0000 UTC,2017-05-08 07:19:45 +0000 UTC,28.6851033,77.2111067,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",2017-05-08 08:13:59 +0000 UTC,28.5400483,77.2939483,"Jasola, New Delhi, Delhi, India",15.69,253.8,INR
Delhi NCR,uberGO,COMPLETED,2017-05-08 03:54:34 +0000 UTC,2017-05-08 04:04:08 +0000 UTC,28.5401077,77.2938442,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-05-08 04:54:15 +0000 UTC,28.6852107,77.2138515,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.42,284.68,INR
Delhi NCR,uberGO,COMPLETED,2017-05-06 04:38:48 +0000 UTC,2017-05-06 04:41:22 +0000 UTC,28.540106,77.2937613,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-05-06 05:34:34 +0000 UTC,28.6851196,77.2138121,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.51,484.82,INR
Delhi NCR,uberGO,COMPLETED,2017-05-04 11:57:45 +0000 UTC,2017-05-04 12:10:24 +0000 UTC,28.539915,77.2939883,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-05-04 12:28:47 +0000 UTC,28.548375,77.2487983,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",4.56,118.14,INR
Delhi NCR,uberGO,COMPLETED,2017-04-28 12:46:09 +0000 UTC,2017-04-28 13:02:49 +0000 UTC,28.6851737,77.2109789,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",2017-04-28 13:48:34 +0000 UTC,28.5401835,77.2939313,"Pedestrian Overpass, Jasola, New Delhi, Delhi 110025, India",13.27,250.94,INR
Delhi NCR,uberGO,COMPLETED,2017-04-28 08:24:35 +0000 UTC,2017-04-28 08:35:52 +0000 UTC,28.5399421,77.2940317,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-04-28 09:33:14 +0000 UTC,28.6851266,77.2138204,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",14.51,502.63,INR
Delhi NCR,uberGO,COMPLETED,2017-04-27 18:09:50 +0000 UTC,2017-04-27 18:15:36 +0000 UTC,28.5821344,77.2407995,"Mannu Marg, Block J, Jungpura Extension, Jangpura, New Delhi, Delhi 110014, India",2017-04-27 18:30:57 +0000 UTC,28.5885694,77.2508394,"Nizamuddin East, New Delhi, Delhi 110013, India",2.12,87.83,INR
Delhi NCR,uberGO,COMPLETED,2017-04-26 12:38:09 +0000 UTC,2017-04-26 12:50:51 +0000 UTC,28.5820541,77.2408353,"M-20, Block M, Jungpura Extension, Jangpura, New Delhi, Delhi 110014, India",2017-04-26 13:41:46 +0000 UTC,28.5400954,77.2939382,"Jasola, New Delhi, Delhi, India",6.73,188.58,INR
Delhi NCR,uberGO,COMPLETED,2017-04-25 09:19:49 +0000 UTC,2017-04-25 09:24:55 +0000 UTC,28.6913017,77.1993633,"112A, Kalyan Vihar, Delhi, 110033, India",2017-04-25 10:17:18 +0000 UTC,28.5414933,77.29305,"Jasola, New Delhi, Delhi, India",16.51,326.07,INR
Delhi NCR,uberGO,COMPLETED,2017-04-24 13:35:12 +0000 UTC,2017-04-24 13:40:25 +0000 UTC,28.5478309,77.249255,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",2017-04-24 13:59:21 +0000 UTC,28.5400973,77.2938627,"Jasola, New Delhi, Delhi, India",4.33,99,INR
Delhi NCR,uberGO,COMPLETED,2017-04-24 10:52:49 +0000 UTC,2017-04-24 10:59:37 +0000 UTC,28.54029,77.293535,"Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2017-04-24 11:17:11 +0000 UTC,28.5507867,77.2516667,"Nehru Place, New Delhi, Delhi, India",4.74,99,INR
Delhi NCR,uberGO,COMPLETED,2017-04-24 08:47:04 +0000 UTC,2017-04-24 08:53:18 +0000 UTC,28.5396374,77.2941196,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-04-24 09:00:49 +0000 UTC,28.5412672,77.2827886,"Mathura Rd, Jasola, New Delhi, Delhi 110020, India",1.52,77.45,INR
Delhi NCR,uberGO,COMPLETED,2017-04-24 04:03:04 +0000 UTC,2017-04-24 04:11:37 +0000 UTC,28.5400283,77.293913,"Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2017-04-24 05:16:09 +0000 UTC,28.6853367,77.2137495,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.44,340.42,INR
Delhi NCR,uberGO,COMPLETED,2017-04-22 07:54:03 +0000 UTC,2017-04-22 08:05:58 +0000 UTC,28.540385,77.2905,"Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2017-04-22 08:39:29 +0000 UTC,28.5302433,77.2191283,"A-3 District Centre, Saket, New Delhi, Delhi 110017, India",6.86,159.87,INR
Delhi NCR,uberGO,CANCELED,2017-04-19 15:38:18 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.6884357,77.2034254,,1970-01-01 00:00:00 +0000 UTC,28.6899026,77.2016164,"Pedestrian Overpass, Jasola, New Delhi, Delhi 110025, India",0.00,0,INR
Delhi NCR,uberGO,COMPLETED,2017-04-17 13:35:47 +0000 UTC,2017-04-17 13:38:23 +0000 UTC,28.5484667,77.2486783,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",2017-04-17 14:03:52 +0000 UTC,28.5401867,77.2938283,"Jasola, New Delhi, Delhi, India",4.30,99,INR
Delhi NCR,uberGO,CANCELED,2017-04-15 15:26:16 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.51712,77.160905,,1970-01-01 00:00:00 +0000 UTC,28.5203083,77.1589083,"Jasola, New Delhi, Delhi, India",0.00,63.6,INR
Delhi NCR,uberGO,COMPLETED,2017-04-14 02:42:20 +0000 UTC,2017-04-14 02:48:33 +0000 UTC,28.5644263,77.1576214,"E4/10, Block E, Vasant Vihar, New Delhi, Delhi 110057, India",2017-04-14 03:19:48 +0000 UTC,28.5401188,77.2938938,"Jasola, New Delhi, Delhi, India",10.61,204.6,INR
Delhi NCR,uberGO,COMPLETED,2017-04-13 14:28:25 +0000 UTC,2017-04-13 14:34:05 +0000 UTC,28.5484471,77.248959,Chirag Enclave (near BoxFit- Fitness Boxing | Fitness Kickboxing),2017-04-13 14:54:40 +0000 UTC,28.5400587,77.2939362,"Jasola, New Delhi, Delhi, India",4.30,116.05,INR
Delhi NCR,uberGO,CANCELED,2017-04-13 14:26:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.547675,77.2551267,,1970-01-01 00:00:00 +0000 UTC,28.547675,77.2551267,"Jasola, New Delhi, Delhi, India",0.00,0,INR
Delhi NCR,uberGO,CANCELED,2017-04-13 13:01:55 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5350041,77.297305,,1970-01-01 00:00:00 +0000 UTC,28.53762,77.296875,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",0.00,0,INR
Delhi NCR,POOL,COMPLETED,2017-04-12 09:22:45 +0000 UTC,2017-04-12 09:32:25 +0000 UTC,28.685175,77.21043,"Sudhir Bose Marg, Hindu College, University Enclave, Civil Lines, Delhi, 110007, India",2017-04-12 10:23:43 +0000 UTC,28.5395683,77.2940083,"Jasola, New Delhi, Delhi, India",15.74,272.99,INR
Delhi NCR,uberGO,COMPLETED,2017-04-12 02:29:40 +0000 UTC,2017-04-12 02:35:04 +0000 UTC,28.5399883,77.294025,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-04-12 02:43:51 +0000 UTC,28.5400833,77.2939233,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",0.08,2.91,INR
Delhi NCR,uberGO,COMPLETED,2017-04-11 02:37:26 +0000 UTC,2017-04-11 02:45:11 +0000 UTC,28.5401317,77.29396,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-04-11 03:36:13 +0000 UTC,28.685395,77.2138633,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.54,508.19,INR
Delhi NCR,uberGO,COMPLETED,2017-04-10 14:29:10 +0000 UTC,2017-04-10 14:36:11 +0000 UTC,28.5404492,77.2401968,"E-556, Greater Kailash-2, Block E, Greater Kailash II, Greater Kailash, New Delhi, Delhi 110048, India",2017-04-10 14:59:46 +0000 UTC,28.5402298,77.2938723,"Jasola, New Delhi, Delhi, India",5.24,125.57,INR
Delhi NCR,uberGO,COMPLETED,2017-04-10 09:38:26 +0000 UTC,2017-04-10 09:51:01 +0000 UTC,28.5401266,77.2938893,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-04-10 10:15:33 +0000 UTC,28.545935,77.1964761,"C-16, SDA Market, Opposite IIT Main Gate, Gamal Abdel Nasser Marg, Safdarjung Development Area, Block C 5, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016, India",7.75,176.97,INR
Delhi NCR,uberGO,COMPLETED,2017-04-10 02:29:35 +0000 UTC,2017-04-10 02:41:07 +0000 UTC,28.5398376,77.294459,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-04-10 03:24:06 +0000 UTC,28.6852435,77.2138264,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.56,499.72,INR
Delhi NCR,uberGO,COMPLETED,2017-04-05 05:53:04 +0000 UTC,2017-04-05 06:04:40 +0000 UTC,28.6853927,77.210317,"Sudhir Bose Marg, Hindu College, University Enclave, Civil Lines, Delhi, 110007, India",2017-04-05 07:09:10 +0000 UTC,28.5414138,77.2930945,"Jasola, New Delhi, Delhi, India",15.61,315.78,INR
Delhi NCR,uberGO,COMPLETED,2017-04-05 02:28:08 +0000 UTC,2017-04-05 02:35:11 +0000 UTC,28.5400267,77.2941133,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-04-05 03:21:40 +0000 UTC,28.685475,77.2138667,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.56,486.84,INR
Delhi NCR,uberGO,CANCELED,2017-04-05 02:26:59 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5378873,77.2902079,,1970-01-01 00:00:00 +0000 UTC,28.5378832,77.2902108,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",0.00,0,INR
Delhi NCR,uberGO,CANCELED,2017-04-05 02:19:38 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5385729,77.2917882,,1970-01-01 00:00:00 +0000 UTC,28.5423714,77.2958097,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",0.00,63.6,INR
Delhi NCR,uberGO,CANCELED,2017-04-02 13:30:34 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.539906,77.2412476,,1970-01-01 00:00:00 +0000 UTC,28.5391305,77.2401176,"Jasola, New Delhi, Delhi, India",0.00,0,INR
Delhi NCR,uberGO,CANCELED,2017-04-02 13:29:48 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.540795,77.2362917,,1970-01-01 00:00:00 +0000 UTC,28.540795,77.2362917,"Jasola, New Delhi, Delhi, India",0.00,0,INR
Delhi NCR,uberGO,CANCELED,2017-04-02 13:29:34 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"Jasola, New Delhi, Delhi, India",0.00,0,INR
Delhi NCR,uberGO,COMPLETED,2017-03-31 13:00:47 +0000 UTC,2017-03-31 13:12:35 +0000 UTC,28.5397867,77.2941908,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-03-31 13:40:37 +0000 UTC,28.5483068,77.2487959,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",4.51,124.41,INR
Delhi NCR,uberGO,CANCELED,2017-03-31 13:00:29 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",0.00,0,INR
Delhi NCR,uberGO,COMPLETED,2017-03-31 03:08:00 +0000 UTC,2017-03-31 03:16:25 +0000 UTC,28.53965,77.2939097,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-03-31 04:14:31 +0000 UTC,28.6848982,77.2137983,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.56,495.04,INR
Delhi NCR,uberGO,CANCELED,2017-03-30 12:56:19 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.538415,77.290345,,1970-01-01 00:00:00 +0000 UTC,28.5383217,77.289855,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",0.00,0,INR
Delhi NCR,uberGO,CANCELED,2017-03-30 12:55:17 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.54137,77.2927867,,1970-01-01 00:00:00 +0000 UTC,28.54137,77.2927867,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",0.00,0,INR
Delhi NCR,uberGO,COMPLETED,2017-03-29 02:32:16 +0000 UTC,2017-03-29 02:42:28 +0000 UTC,28.5400217,77.29388,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-03-29 03:30:55 +0000 UTC,28.685185,77.2137733,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.54,487.87,INR
Delhi NCR,uberGO,COMPLETED,2017-03-28 13:43:14 +0000 UTC,2017-03-28 13:47:36 +0000 UTC,28.5479682,77.2491963,"Chirag Enclave, Chirag Enclave Rd, Chirag Enclave, Greater Kailash, New Delhi, Delhi 110048, India",2017-03-28 14:09:56 +0000 UTC,28.540133,77.2938845,"Jasola, New Delhi, Delhi, India",4.32,114.33,INR
Delhi NCR,uberGO,CANCELED,2017-03-28 13:37:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5464717,77.2509083,,1970-01-01 00:00:00 +0000 UTC,28.547305,77.252695,"Jasola, New Delhi, Delhi, India",0.00,0,INR
Delhi NCR,uberGO,CANCELED,2017-03-28 13:34:14 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5455988,77.2505105,,1970-01-01 00:00:00 +0000 UTC,28.5464329,77.2508398,"Jasola, New Delhi, Delhi, India",0.00,0,INR
Delhi NCR,uberGO,CANCELED,2017-03-28 13:33:55 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5501945,77.2507558,,1970-01-01 00:00:00 +0000 UTC,28.5501729,77.2506925,"Jasola, New Delhi, Delhi, India",0.00,0,INR
Delhi NCR,uberGO,CANCELED,2017-03-28 13:31:07 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5463093,77.2505732,,1970-01-01 00:00:00 +0000 UTC,28.5463895,77.2504622,"Jasola, New Delhi, Delhi, India",0.00,0,INR
Delhi NCR,uberGO,COMPLETED,2017-03-28 12:05:37 +0000 UTC,2017-03-28 12:16:05 +0000 UTC,28.5412119,77.2930424,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-03-28 12:36:28 +0000 UTC,28.5483212,77.2487213,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",4.38,116.3,INR
Delhi NCR,uberGO,COMPLETED,2017-03-28 05:02:02 +0000 UTC,2017-03-28 05:07:08 +0000 UTC,28.6852401,77.2105023,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",2017-03-28 05:57:19 +0000 UTC,28.5413995,77.2930709,"Jasola, New Delhi, Delhi, India",15.60,316.11,INR
Delhi NCR,uberGO,COMPLETED,2017-03-28 02:28:20 +0000 UTC,2017-03-28 02:35:29 +0000 UTC,28.5397183,77.29427,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-03-28 03:17:18 +0000 UTC,28.685515,77.213875,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.52,483.84,INR
Delhi NCR,uberGO,CANCELED,2017-03-28 02:27:32 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5383133,77.29163,,1970-01-01 00:00:00 +0000 UTC,28.5383133,77.29163,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",0.00,0,INR
Delhi NCR,uberGO,COMPLETED,2017-03-27 10:20:00 +0000 UTC,2017-03-27 10:23:20 +0000 UTC,28.5395267,77.29404,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-03-27 10:42:29 +0000 UTC,28.5394183,77.2401517,"Greater Kailash II, Greater Kailash, New Delhi, Delhi, India",5.16,132.36,INR
Delhi NCR,uberGO,COMPLETED,2017-03-25 10:31:52 +0000 UTC,2017-03-25 10:39:48 +0000 UTC,28.687623,77.1946663,"A27, Maharaja Agarsen Marg, Block A, CC Colony, Kalyan Vihar, नई दिल्ली, Delhi 110007, India",2017-03-25 11:41:18 +0000 UTC,28.5414076,77.293049,"Jasola, New Delhi, Delhi, India",16.90,344.7,INR
Delhi NCR,uberGO,COMPLETED,2017-03-25 03:18:23 +0000 UTC,2017-03-25 03:19:41 +0000 UTC,28.5398231,77.293973,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-03-25 04:08:23 +0000 UTC,28.6853412,77.2138517,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.33,481.03,INR
Delhi NCR,uberGO,CANCELED,2017-03-24 13:02:15 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.538865,77.2902117,,1970-01-01 00:00:00 +0000 UTC,28.5399933,77.2942383,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",0.00,63.6,INR
Delhi NCR,uberGO,COMPLETED,2017-03-20 05:49:37 +0000 UTC,2017-03-20 05:59:31 +0000 UTC,28.6853636,77.2104889,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",2017-03-20 06:57:54 +0000 UTC,28.5414147,77.2930699,"Jasola, New Delhi, Delhi, India",15.57,290.94,INR
Delhi NCR,uberGO,COMPLETED,2017-03-20 02:28:28 +0000 UTC,2017-03-20 02:40:50 +0000 UTC,28.5397786,77.2940407,"Plot No:40, Pocket 1, Jasola Vihar, New Delhi, Delhi 110025, India",2017-03-20 03:19:21 +0000 UTC,28.6851255,77.2138148,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.52,471.21,INR
Delhi NCR,uberGO,CANCELED,2017-03-19 11:33:08 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5140897,77.1648308,,1970-01-01 00:00:00 +0000 UTC,28.5140896,77.1648303,"Jasola, New Delhi, Delhi, India",0.00,0,INR
Delhi NCR,uberGO,COMPLETED,2017-03-17 13:50:25 +0000 UTC,2017-03-17 13:52:31 +0000 UTC,28.5482362,77.2491224,"Chirag Enclave, Chirag Enclave Rd, Chirag Enclave, Greater Kailash, New Delhi, Delhi 110048, India",2017-03-17 14:14:38 +0000 UTC,28.5413625,77.2930255,"Jasola, New Delhi, Delhi, India",4.20,94.7,INR
Delhi NCR,uberGO,COMPLETED,2017-03-17 11:59:32 +0000 UTC,2017-03-17 12:07:02 +0000 UTC,28.5396183,77.2940817,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-03-17 12:27:47 +0000 UTC,28.5482467,77.2485883,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",4.85,124.49,INR
Delhi NCR,uberGO,COMPLETED,2017-03-15 13:16:52 +0000 UTC,2017-03-15 13:27:47 +0000 UTC,28.5397819,77.2941113,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-03-15 14:02:10 +0000 UTC,28.5301045,77.2187445,"A-3 District Centre, Saket, New Delhi, Delhi 110017, India",6.89,133.62,INR
Delhi NCR,uberGO,COMPLETED,2017-03-12 13:34:37 +0000 UTC,2017-03-12 13:42:46 +0000 UTC,28.539765,77.2940417,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-03-12 14:02:05 +0000 UTC,28.530335,77.2192483,"A-3 District Centre, Saket, New Delhi, Delhi 110017, India",6.96,137.79,INR
Delhi NCR,uberGO,COMPLETED,2017-03-04 06:52:48 +0000 UTC,2017-03-04 07:01:12 +0000 UTC,28.685638,77.2097313,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",2017-03-04 08:12:34 +0000 UTC,28.5413355,77.2928677,"Jasola Vihar, New Delhi, Delhi, India",15.77,305.51,INR
Delhi NCR,uberGO,COMPLETED,2017-03-04 03:10:32 +0000 UTC,2017-03-04 03:19:59 +0000 UTC,28.5400671,77.293854,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-03-04 04:11:11 +0000 UTC,28.6848546,77.2138533,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.77,471.13,INR
Delhi NCR,uberGO,COMPLETED,2017-03-02 08:39:57 +0000 UTC,2017-03-02 08:45:38 +0000 UTC,28.5396321,77.2941013,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-03-02 09:25:44 +0000 UTC,28.564678,77.1579147,"Vasant Vihar, New Delhi, Delhi, India",10.73,219.22,INR
Delhi NCR,uberGO,CANCELED,2017-03-01 13:11:13 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",0.00,0,INR
Delhi NCR,uberGO,CANCELED,2017-03-01 13:10:26 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",0.00,0,INR
Delhi NCR,uberGO,CANCELED,2017-03-01 13:09:35 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5421202,77.2988824,,1970-01-01 00:00:00 +0000 UTC,28.5420759,77.2988769,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",0.00,0,INR
Delhi NCR,uberGO,CANCELED,2017-03-01 13:01:16 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5387565,77.2902673,,1970-01-01 00:00:00 +0000 UTC,28.5449883,77.2935178,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",0.00,0,INR
Delhi NCR,uberGO,COMPLETED,2017-03-01 02:34:24 +0000 UTC,2017-03-01 02:40:22 +0000 UTC,28.53983,77.2941167,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-03-01 03:22:19 +0000 UTC,28.6852267,77.2138567,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.58,492.09,INR
Delhi NCR,uberGO,COMPLETED,2017-02-28 14:31:12 +0000 UTC,2017-02-28 14:34:12 +0000 UTC,28.5487169,77.2491068,"Chirag Enclave, Chirag Enclave Rd, Chirag Enclave, Greater Kailash, New Delhi, Delhi 110048, India",2017-02-28 14:53:20 +0000 UTC,28.5401416,77.2939369,"Jasola, New Delhi, Delhi, India",4.16,99,INR
Delhi NCR,uberGO,COMPLETED,2017-02-28 13:02:45 +0000 UTC,2017-02-28 13:07:26 +0000 UTC,28.5399907,77.2940502,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-02-28 13:26:07 +0000 UTC,28.5483053,77.2487852,"81 Hemkunt Colony, Greater Kailash I, Greater Kailash, Hemkunt Colony, Greater Kailash, New Delhi, Delhi 110048, India",4.54,99,INR
Delhi NCR,uberGO,COMPLETED,2017-02-28 02:32:47 +0000 UTC,2017-02-28 02:45:53 +0000 UTC,28.5397833,77.29429,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-02-28 03:34:55 +0000 UTC,28.6852333,77.2137783,"University Enclave, North Campus, University Enclave, Delhi, 110007, India",15.55,492.52,INR
Delhi NCR,uberGO,CANCELED,2017-02-25 15:04:29 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5375847,77.2402362,,1970-01-01 00:00:00 +0000 UTC,28.5375847,77.2402362,"Jasola, New Delhi, Delhi, India",0.00,0,INR
Delhi NCR,uberGO,CANCELED,2017-02-25 14:55:56 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,28.5405074,77.2458192,,1970-01-01 00:00:00 +0000 UTC,28.5402457,77.2439772,"Jasola, New Delhi, Delhi, India",0.00,0,INR
Delhi NCR,uberGO,COMPLETED,2017-02-25 13:23:52 +0000 UTC,2017-02-25 13:41:53 +0000 UTC,28.5458817,77.1973017,"C-20-2, Block C 5, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016, India",2017-02-25 13:57:23 +0000 UTC,28.5392717,77.2400783,"Greater Kailash II, Greater Kailash, New Delhi, Delhi, India",2.82,99,INR
Delhi NCR,uberGO,COMPLETED,2017-02-25 07:54:26 +0000 UTC,2017-02-25 08:00:05 +0000 UTC,28.5397117,77.2939467,"K, Rd Number 13A, Pocket K, Sarita Vihar, New Delhi, Delhi 110076, India",2017-02-25 08:36:47 +0000 UTC,28.5459483,77.1961367,"C-16, SDA Market, Opposite IIT Main Gate, Gamal Abdel Nasser Marg, Safdarjung Development Area, Block C 5, Hauz Khas Enclave, Hauz Khas, New Delhi, Delhi 110016, India",7.72,192.91,INR
Delhi NCR,uberGO,COMPLETED,2017-02-24 13:37:52 +0000 UTC,2017-02-24 13:42:59 +0000 UTC,28.5470314,77.2497078,"B2, Chirag Enclave, Greater Kailash, New Delhi, Delhi 110048, India",2017-02-24 14:01:12 +0000 UTC,28.5401543,77.2938766,"Jasola, New Delhi, Delhi, India",4.38,99,INR
Delhi NCR,uberGO,COMPLETED,2017-02-23 11:24:49 +0000 UTC,2017-02-23 11:31:44 +0000 UTC,28.5507463,77.2519654,"Eros International Tower, Nehru Place, New Delhi, Delhi 110048, India",2017-02-23 11:51:31 +0000 UTC,28.5397669,77.2885382,"Jasola, New Delhi, Delhi, India",4.02,99,INR
